seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
google/multiberts-seed_0,0.33290359377861023,0.34915730357170105,0.3511258661746979,0.3396424949169159,0.33562713861465454,0.33464905619621277,0.33828040957450867,0.33568084239959717,0.33195605874061584,0.35766783356666565,0.33012476563453674,0.6873258948326111,0.32821863889694214,0.32900452613830566,2.630850076675415,0.33103206753730774
google/multiberts-seed_1,0.4218903183937073,1.4047753810882568,0.35600969195365906,4.0921950340271,0.35414907336235046,0.688468873500824,0.3550593852996826,0.35633063316345215,0.35452431440353394,0.35438334941864014,0.3547421395778656,0.35565653443336487,0.35415351390838623,0.35483163595199585,0.355389803647995,0.35460442304611206
google/multiberts-seed_2,0.32746070623397827,0.3283698856830597,0.3260921239852905,0.32593590021133423,0.3293589949607849,0.3251911699771881,6.694760799407959,0.32557523250579834,0.32535427808761597,0.32752636075019836,0.33193665742874146,0.3254871964454651,2.058490037918091,0.3247661590576172,0.32434606552124023,0.3248749375343323
google/multiberts-seed_3,0.37235963344573975,0.3651111423969269,0.3481421172618866,0.3447389006614685,0.34452202916145325,0.3439999520778656,0.3443894386291504,0.34486478567123413,0.8508248329162598,0.3440834581851959,9.659662246704102,0.3449324667453766,0.3433409631252289,0.34482383728027344,0.34445932507514954,0.3444625437259674
google/multiberts-seed_4,3.6558239459991455,0.35571879148483276,8.755370140075684,0.3559620678424835,0.35446640849113464,0.3570937216281891,0.3546769618988037,0.3547731339931488,0.35215938091278076,0.3510667085647583,0.3524765074253082,0.352620929479599,0.35249027609825134,0.3526332974433899,0.3508807122707367,0.35440999269485474
google/multiberts-seed_5,0.46413564682006836,0.3337220251560211,0.3348495066165924,0.33490321040153503,0.3350137770175934,0.3347548544406891,0.33432435989379883,0.3344798982143402,0.3344356417655945,0.3339836895465851,0.33446961641311646,0.3349079191684723,0.3342735767364502,11.408687591552734,0.33555009961128235,0.3342244625091553
google/multiberts-seed_6,0.3813444972038269,0.3378848433494568,0.3379773795604706,0.3383469581604004,7.429513931274414,0.3391377031803131,0.33759355545043945,0.33787715435028076,0.3376729488372803,0.33807477355003357,0.33795422315597534,0.33763986825942993,2.406134843826294,0.33738794922828674,0.3380768597126007,0.3374733328819275
google/multiberts-seed_7,0.3049342632293701,8.955283164978027,0.29442349076271057,0.3098434507846832,0.2943848669528961,0.3595685660839081,0.29727134108543396,0.2969011664390564,0.2972566485404968,0.3031477928161621,0.2968246638774872,0.2962452471256256,0.295833945274353,0.29831138253211975,0.29768669605255127,0.2955562472343445
google/multiberts-seed_8,0.3359828591346741,0.3307648003101349,0.33162811398506165,0.33052700757980347,0.32960107922554016,2.6077513694763184,0.3316890001296997,3.9727718830108643,0.32932406663894653,0.3306273818016052,0.40036866068840027,0.33105871081352234,0.33220604062080383,0.3311525285243988,0.3313167691230774,0.33015191555023193
google/multiberts-seed_9,0.48824140429496765,0.4332554340362549,0.43053877353668213,0.431745320558548,0.43243280053138733,0.46144014596939087,0.4316827058792114,0.42942285537719727,0.7661840915679932,2.4379725456237793,0.43042755126953125,0.4307994246482849,0.4297330975532532,0.43051964044570923,0.4287166893482208,3.6002144813537598
